-9071.60303413868,1164.06860154867
-9056.68874424696,1187.00093138218
-9046.86848431826,1194.74312132597
-9041.75606435537,1208.6643512249
-9030.59333443642,1233.80348104239
-9028.6807744503,1239.26531100273
-9021.01214450598,1246.89716094732
-9003.08189463615,1278.27050071955
-8994.84317469597,1288.36661064625
-8994.95351469517,1283.60360068083
-8986.32860475779,1296.86279058456
-8978.67836481333,1309.31282049417
-8979.39557480812,1304.20040053129
-8977.31750482321,1304.64176052809
-8976.48995482922,1309.31282049417
-8981.7678847909,1297.59839057922
-8987.02742475271,1291.32740062475
-8989.43651473522,1283.0151206851
-8994.08918470144,1270.17890077829
-8999.10965466499,1263.70562082529
-9005.98751461506,1247.65115094185
-9018.49271452427,1222.2177811265
-9025.6096444726,1206.69662123919
-9030.31748443842,1193.89718133211
-9042.65717434883,1172.39927148819
-9056.3945042491,1154.7264816165
-9057.58985424042,1153.43918162584
-9073.57076412439,1129.58735179901
-9085.72655403614,1105.71713197231
-9087.73106402159,1111.71227192879
-9090.94931399822,1106.45273196697
-9097.86395394802,1088.50409209728
-9099.20642393827,1083.70430213213
-9097.60649394989,1093.69007205963
-9099.48227393627,1087.29035210609
-9099.15125393867,1090.17758208513
-9094.24112397432,1099.48292201757
-9093.35840398073,1107.86876195669
-9084.82544404268,1121.84516185522
-9079.51073408127,1131.00338178873
-9074.23280411959,1139.84897172451
-9060.14606422186,1161.10781157017
-9050.28902429342,1186.89059138298
-9046.15127432346,1195.1109213233
-9038.8320543766,1209.25283122063
-9026.51075446606,1232.93915104866
-9021.72935450077,1238.41937100887
-9013.89521455765,1246.27190095186
-8997.34421467781,1277.73719072342
-8991.45941472054,1283.71394068003
-8992.41569471359,1281.47036069632
-8984.37926477194,1294.17785060406
-8974.4670548439,1310.91275048256
-8977.79564481974,1305.10151052475
-8974.9635848403,1306.35203051567
-8974.59578484297,1310.74724048376
-8978.99099481106,1297.54322057962
-8982.52187478542,1289.63552063704
-8986.84352475405,1281.21290069818
-8989.87787473202,1268.83643078804
-8995.19258469343,1261.46204084158
-9005.01284462214,1244.58002096415
-9016.69049453735,1219.18343114853
-9023.12699449062,1202.26463127136
-9032.45072442293,1192.0949613452
-9044.25710433722,1171.16714149714
-9051.83378428221,1150.47839164734
-9055.47500425577,1150.90136164427
-9069.26750415564,1127.89547181129
-9085.54265403748,1105.73552197218
-9086.81156402826,1110.68243193626
-9091.22516399622,1104.09881198406
-9101.43161392212,1087.21679210663
-9099.53744393587,1087.23518210649
-9095.51003396511,1093.96592205763
-9097.86395394802,1087.40069210529
-9098.78345394135,1092.62345206738
-9096.76055395603,1102.11269199848
-9094.49858397245,1109.30318194628
-9091.15160399675,1119.67514187098
-9084.77027404308,1130.26778179407
-9077.54300409555,1140.91559171677
-9067.61240416765,1163.31461155415
-9054.73940426111,1187.20322138071
-9048.24773430824,1196.52695131302
-9042.2342043519,1210.96310120821
-9030.85079443455,1232.203551054
-9027.59576445818,1236.0470610261
-9017.16863453388,1246.17995095253
-9003.48647463322,1277.38778072596
-8994.89834469557,1284.00818067789
-8991.33068472147,1280.27501070499
-8985.2803747654,1293.86522060633
-8978.1450548172,1310.3426604867
-8979.56108480692,1305.91067051888
-8978.49446481466,1305.23024052382
-8976.34283483028,1310.32427048683
-8977.07843482494,1302.96827054024
-8982.30119478703,1290.51824063063
-8989.39973473549,1282.35308068991
-8996.25920468569,1268.10083079338
-8997.34421467781,1259.54948085546
-9008.83796459436,1245.6466409564
-9019.50416451693,1219.1466511488
-9029.3428144455,1202.0255612731
-9035.55863440037,1192.62827134132
-9048.17417430878,1170.35798150301
-9058.9691042304,1155.05750161409
-9058.9139342308,1150.27610164881
-9072.66965413094,1123.94162184
-9084.99095404148,1101.72650200129
-9082.69220405817,1106.28722196817
-9090.54473400116,1102.84829199314
-9100.71440392733,1083.70430213213
-9102.33272391558,1083.15260213614
-9102.79247391224,1094.00270205736
-9105.90038388968,1084.62380212545
-9106.819883883,1087.52942210436
-9100.93508392572,1100.75183200836
-9096.00656396151,1107.24350196123
-9086.9035140276,1119.38090187311
-9081.77270406485,1129.67930179834
-9077.23037409782,1140.17999172211
-9065.51594418287,1163.35139155388
-9051.04301428795,1183.65395140648
-9045.6915243268,1190.60537135601
-9036.25745439529,1207.70807123184
-9027.81644445658,1228.02902108431
-9024.76370447874,1234.31840103865
-9012.90215456486,1247.63276094198
-8997.39938467741,1277.47973072529
-8990.68703472614,1283.53004068136
-8990.81576472521,1279.7784807086
-8984.14019477367,1295.74100059271
-8979.21167480946,1307.56577050686
-8979.76337480545,1304.34752053022
-8981.5472047925,1303.18895053864
-8977.57496482134,1307.25314050913
-8978.62319481373,1297.76390057802
-8980.49897480011,1288.82636064291
-8987.02742475271,1279.723310709
-8993.15129470825,1267.51235079765
-8998.42922466993,1258.61159086227
-9009.64712458849,1244.32256096601
-9021.30638450384,1213.53770118952
-9029.83934444189,1200.29690128565
-9033.95870441198,1189.00544136763
-9042.5100543499,1168.20635151863
-9057.09332424402,1152.55646163225
-9060.64259421825,1150.05542165041
-9072.8535541296,1124.97146183252
-9083.46458405256,1103.970081985
-9085.52426403761,1110.62726193666
-9090.28727400303,1104.90797197819
-9095.80427396297,1087.36391210556
-9100.42016392946,1087.76849210262
-9102.79247391224,1090.23275208473
-9107.62904387712,1081.31360214949
-9107.96006387472,1086.11339211464
-9104.13494390249,1101.28514200449
-9099.27998393774,1109.35835194588
-9095.34452396631,1121.12795186043
-9085.13807404041,1133.06306177378
-9079.2164940834,1140.8420317173
-9069.54335415363,1164.73064154387
-9055.29110425711,1185.80558139086
-9048.21095430851,1194.8350713253
-9038.22518438101,1212.93083119392
-9026.16134446859,1231.54151105881
-9024.48785448074,1234.59425103664
-9016.26752454042,1249.63727092743
-9002.86121463776,1280.42213070393
-8997.34421467781,1284.74378067255
-8997.56489467621,1284.19208067656
-8991.71687471867,1301.58902055025
-8982.65060478449,1313.10116046667
-8984.6735047698,1305.34058052301
-8984.82062476873,1306.2784705162
-8981.4368647933,1308.96341049671
-8983.66205477715,1297.28576058149
-8987.15615475178,1291.21706062555
-8988.5721847415,1278.60152071714
-8994.86156469584,1267.45718079805
-8999.31194466352,1260.10118085146
-9007.32998460531,1243.88120096922
-9022.29944449663,1216.36976116896
-9029.82095444202,1202.50370126963
-9037.37924438715,1192.46276134253
-9049.44308429956,1166.88227152824
-9057.57146424055,1151.69213163853
-9057.95765423775,1149.41177165508
-9074.37992411852,1124.54849183559
-9085.72655403614,1102.90346199274
-9083.57492405176,1109.21123194695
-9088.70573401451,1102.20464199781
-9096.5030939579,1087.19840210676
-9102.84764391184,1087.51103210449
-9098.76506394148,1092.21887207031
-9104.48435389996,1084.25600212812
-9104.26367390156,1091.88785207272
-9098.89379394054,1101.57938200235
-9091.55618399382,1108.27334195375
-9087.05063402653,1120.88888186216
-9084.95417404175,1129.73447179794
-9075.37298411131,1143.47180169821
-9063.2539741993,1166.77193152905
-9051.55793428421,1186.54118138552
-9046.92365431786,1194.5592213273
-9035.3195644021,1213.04117119312
-9027.65093445778,1234.90688103437
-9028.23941445351,1233.85865104198
-9017.46287453175,1247.44886094332
-9001.07738465071,1278.85898071527
-8997.08675467968,1282.09562069178
-8995.65233469009,1279.30034071207
-8986.73318475485,1298.66501057148
-8982.74255478382,1310.96792048216
-8985.68495476246,1302.47174054384
-8981.1058447957,1306.35203051567
-8980.09439480305,1309.00019049644
-8984.14019477367,1297.32254058123
-8985.92402476072,1288.49534064531
-8992.41569471359,1279.52102071047
-8998.85219466686,1266.51929080486
-9005.28869462013,1254.58418089151
-9012.20333456993,1238.32742100954
-9027.06245446205,1209.71258121729
-9034.52879440784,1201.73132127523
-9041.70089435577,1188.95027136803
-9051.96251428127,1167.32363152504
-9059.92538422346,1152.39095163345
-9059.64953422546,1153.29206162691
-9075.48332411051,1121.55092185736
-9088.65056401491,1104.79763197899
-9089.82752400637,1106.43434196711
-9091.39067399502,1098.89444202185
-9100.0155839324,1085.85593211651
-9102.88442391157,1087.10645210743
-9102.47984391451,1093.0464220643
-9103.6935839057,1086.9593321085
-9102.60857391357,1091.13386207819
-9100.78796392679,1103.3632119894
-9098.21336394548,1112.11685192585
-9091.15160399675,1123.64738184214
-9083.0600040555,1130.21261179447
-9076.73384410143,1141.52246171236
-9064.81712418795,1164.160551548
-9052.36709427834,1182.31148141623
-9043.42955434322,1193.06963133812
-9035.15405440331,1211.45963120461
-9026.41880446672,1232.3690610528
-9021.32477450371,1235.20112103224
-9010.98959457874,1251.71534091234
-8993.35358470678,1279.87043070793
-8990.72381472588,1280.31179070473
-8991.18356472254,1281.36002069712
-8980.24151480198,1303.88777053356
-8977.59335482121,1312.93565046787
-8981.97017478943,1305.54287052155
-8983.68044477701,1307.34509050846
-8979.63464480639,1310.1219804883
-8988.53540474176,1296.6788905859
-8987.57912474871,1291.01477062702
-8993.02256470919,1279.06127071381
-8997.93269467354,1268.13761079311
-9002.91638463736,1253.90375089645
-9011.7251945734,1237.86767101288
-9025.9958344698,1212.61820119619
-9031.65995442867,1200.57275128365
-9035.13566440344,1188.15950137377
-9051.46598428488,1164.84098154306
-9060.73454421759,1151.0484816432
-9062.61032420397,1149.28304165602
-9077.45105409622,1116.6959618926
-9086.37020403147,1101.87362200022
