# time [s];Channel 0;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5
2.278000;0.456860;0.465371;-0.008511;-0.625454;-60.000000;-0.055857
2.279000;0.457169;0.465355;-0.008186;-0.625542;-60.000000;-0.066027
2.280000;0.457480;0.465334;-0.007854;-0.625643;-60.000000;-0.075619
2.281000;0.457790;0.465308;-0.007518;-0.625755;-60.000000;-0.084635
2.283000;0.458101;0.465278;-0.007177;-0.625880;-60.000000;-0.093075
2.284000;0.458412;0.465242;-0.006830;-0.626014;-60.000000;-0.100941
2.285000;0.458723;0.465201;-0.006478;-0.626034;-60.000000;-0.014899
2.287000;0.459033;0.465155;-0.006122;-0.626064;-60.000000;-0.022863
2.288000;0.459343;0.465103;-0.005760;-0.626105;-60.000000;-0.030239
2.289000;0.459652;0.465047;-0.005395;-0.626154;-60.000000;-0.037029
2.290000;0.459961;0.464986;-0.005025;-0.626212;-60.000000;-0.043235
2.292000;0.460268;0.464919;-0.004651;-0.626277;-60.000000;-0.048860
2.293000;0.460575;0.464849;-0.004274;-0.626349;-60.000000;-0.053908
2.294000;0.460880;0.464774;-0.003895;-0.626427;-60.000000;-0.058382
2.296000;0.461183;0.464696;-0.003513;-0.626510;-60.000000;-0.062288
2.297000;0.461485;0.464614;-0.003130;-0.626597;-60.000000;-0.065630
2.298000;0.461784;0.464529;-0.002745;-0.626688;-60.000000;-0.068415
2.299000;0.462081;0.464442;-0.002361;-0.626783;-60.000000;-0.070651
2.301000;0.462375;0.464352;-0.001977;-0.626879;-60.000000;-0.072345
2.302000;0.462665;0.464261;-0.001595;-0.626977;-60.000000;-0.073508
2.303000;0.462952;0.464168;-0.001216;-0.627076;-60.000000;-0.074149
2.304000;0.463234;0.464074;-0.000840;-0.627175;-60.000000;-0.074281
2.306000;0.463510;0.463978;-0.000468;-0.627274;-60.000000;-0.073915
2.307000;0.463782;0.463882;-0.000100;-0.627371;-60.000000;-0.073063
2.308000;0.464047;0.463784;0.000263;-0.627467;-60.000000;-0.071738
2.310000;0.464307;0.463685;0.000621;-0.627560;-60.000000;-0.069953
2.311000;0.464560;0.463585;0.000975;-0.627650;-60.000000;-0.067721
2.312000;0.464806;0.463483;0.001323;-0.627737;-60.000000;-0.065055
2.313000;0.465046;0.463381;0.001665;-0.627820;-60.000000;-0.061967
2.315000;0.465279;0.463279;0.002000;-0.627898;-60.000000;-0.058474
2.316000;0.465505;0.463177;0.002328;-0.627970;-60.000000;-0.054590
2.317000;0.465724;0.463076;0.002648;-0.628037;-60.000000;-0.050331
2.319000;0.465936;0.462977;0.002959;-0.628098;-60.000000;-0.045714
2.320000;0.466141;0.462880;0.003261;-0.628153;-60.000000;-0.040757
2.321000;0.466339;0.462787;0.003552;-0.628200;-60.000000;-0.035477
2.322000;0.466530;0.462697;0.003833;-0.628240;-60.000000;-0.029894
2.324000;0.466715;0.462613;0.004102;-0.628272;-60.000000;-0.024027
2.325000;0.466893;0.462535;0.004358;-0.628296;-60.000000;-0.017895
2.326000;0.467065;0.462463;0.004601;-0.628311;-60.000000;-0.011522
2.328000;0.467230;0.462400;0.004830;-0.628318;-60.000000;-0.004927
2.329000;0.467390;0.462346;0.005044;-0.628315;-60.000000;0.001864
2.330000;0.467544;0.462303;0.005242;-0.628303;-60.000000;0.008828
2.331000;0.467693;0.462271;0.005421;-0.628282;-60.000000;0.015939
2.333000;0.467836;0.462253;0.005583;-0.628251;-60.000000;0.023170
2.334000;0.467974;0.462249;0.005725;-0.628211;-60.000000;0.030495
2.335000;0.468107;0.462260;0.005847;-0.628160;-60.000000;0.037884
2.336000;0.468235;0.462287;0.005948;-0.628100;-60.000000;0.045309
2.338000;0.468357;0.462331;0.006026;-0.628029;-60.000000;0.052740
2.339000;0.468474;0.462392;0.006082;-0.627949;-60.000000;0.060146
2.340000;0.468585;0.462470;0.006115;-0.627859;-60.000000;0.067498
2.342000;0.468690;0.462565;0.006124;-0.627760;-60.000000;0.074764
2.343000;0.468788;0.462678;0.006110;-0.627650;-60.000000;0.081914
2.344000;0.468879;0.462808;0.006071;-0.627532;-60.000000;0.088916
2.345000;0.468963;0.462954;0.006008;-0.627404;-60.000000;0.095742
2.347000;0.469039;0.463117;0.005922;-0.627268;-60.000000;0.102362
2.348000;0.469108;0.463295;0.005813;-0.627247;-60.000000;0.015415
2.349000;0.469169;0.463487;0.005682;-0.627217;-60.000000;0.022785
2.351000;0.469224;0.463694;0.005530;-0.627177;-60.000000;0.029855
2.352000;0.469271;0.463914;0.005357;-0.627128;-60.000000;0.036599
2.353000;0.469310;0.464146;0.005165;-0.627071;-60.000000;0.042997
2.354000;0.469343;0.464390;0.004954;-0.627005;-60.000000;0.049029
2.356000;0.469370;0.464645;0.004725;-0.626932;-60.000000;0.054675
2.357000;0.469390;0.464911;0.004479;-0.626853;-60.000000;0.059918
2.358000;0.469403;0.465188;0.004216;-0.626766;-60.000000;0.064740
2.360000;0.469411;0.465476;0.003935;-0.626674;-60.000000;0.069124
2.361000;0.469413;0.465775;0.003638;-0.626577;-60.000000;0.073054
2.362000;0.469410;0.466086;0.003324;-0.626475;-60.000000;0.076511
2.363000;0.469402;0.466410;0.002991;-0.626369;-60.000000;0.079480
2.365000;0.469388;0.466747;0.002641;-0.626259;-60.000000;0.081941
2.366000;0.469371;0.467099;0.002272;-0.626148;-60.000000;0.083878
2.367000;0.469348;0.467465;0.001884;-0.626034;-60.000000;0.085271
2.368000;0.469322;0.467846;0.001477;-0.625919;-60.000000;0.086103
2.370000;0.469292;0.468242;0.001050;-0.625804;-60.000000;0.086355
2.371000;0.469258;0.468654;0.000604;-0.625689;-60.000000;0.086009
2.372000;0.469221;0.469082;0.000139;-0.625576;-60.000000;0.085047
2.374000;0.469180;0.469525;-0.000345;-0.625465;-60.000000;0.083454
2.375000;0.469137;0.469984;-0.000847;-0.625356;-60.000000;0.081211
2.376000;0.469091;0.470458;-0.001368;-0.625252;-60.000000;0.078305
2.377000;0.469042;0.470947;-0.001905;-0.625152;-60.000000;0.074721
2.379000;0.468991;0.471450;-0.002459;-0.625058;-60.000000;0.070445
2.380000;0.468937;0.471967;-0.003030;-0.624971;-60.000000;0.065467
2.381000;0.468881;0.472496;-0.003615;-0.624891;-60.000000;0.059774
2.383000;0.468823;0.473038;-0.004215;-0.624820;-60.000000;0.053358
2.384000;0.468763;0.473591;-0.004828;-0.624759;-60.000000;0.046209
2.385000;0.468701;0.474155;-0.005454;-0.624708;-60.000000;0.038321
2.386000;0.468637;0.474730;-0.006093;-0.624668;-60.000000;0.029686
2.388000;0.468572;0.475314;-0.006743;-0.624641;-60.000000;0.020300
2.389000;0.468505;0.475908;-0.007403;-0.624627;-60.000000;0.010159
2.390000;0.468436;0.476509;-0.008072;-0.624628;-60.000000;-0.000740
2.392000;0.468366;0.477117;-0.008751;-0.624645;-60.000000;-0.012397
2.393000;0.468294;0.477731;-0.009436;-0.624678;-60.000000;-0.024814
2.394000;0.468221;0.478349;-0.010129;-0.624729;-60.000000;-0.037988
2.395000;0.468145;0.478972;-0.010826;-0.624798;-60.000000;-0.051917
2.397000;0.468068;0.479597;-0.011528;-0.624887;-60.000000;-0.066596
2.398000;0.467989;0.480222;-0.012233;-0.624996;-60.000000;-0.082018
2.399000;0.467908;0.480848;-0.012940;-0.625127;-60.000000;-0.098178
2.401000;0.467826;0.481472;-0.013646;-0.625280;-60.000000;-0.115063
2.402000;0.467741;0.482092;-0.014351;-0.625333;-60.000000;-0.039331
2.403000;0.467654;0.482707;-0.015053;-0.625411;-60.000000;-0.058878
2.404000;0.467566;0.483316;-0.015750;-0.625517;-60.000000;-0.079093
2.406000;0.467476;0.483917;-0.016441;-0.625650;-60.000000;-0.099960
2.407000;0.467385;0.484507;-0.017123;-0.625812;-60.000000;-0.121457
2.408000;0.467292;0.485086;-0.017794;-0.625879;-60.000000;-0.050230
2.409000;0.467198;0.485652;-0.018454;-0.625978;-60.000000;-0.074165
2.411000;0.467103;0.486203;-0.019100;-0.626109;-60.000000;-0.098643
2.412000;0.467007;0.486739;-0.019732;-0.626274;-60.000000;-0.123637
2.413000;0.466910;0.487260;-0.020350;-0.626349;-60.000000;-0.055788
2.415000;0.466813;0.487765;-0.020952;-0.626459;-60.000000;-0.082981
2.416000;0.466715;0.488255;-0.021540;-0.626607;-60.000000;-0.110594
2.417000;0.466616;0.488729;-0.022113;-0.626667;-60.000000;-0.045271
2.418000;0.466517;0.489188;-0.022671;-0.626767;-60.000000;-0.074895
2.420000;0.466417;0.489631;-0.023214;-0.626907;-60.000000;-0.104849
2.421000;0.466318;0.490059;-0.023741;-0.626962;-60.000000;-0.041773
2.422000;0.466219;0.490471;-0.024253;-0.627060;-60.000000;-0.073553
2.424000;0.466120;0.490868;-0.024748;-0.627201;-60.000000;-0.105569
2.425000;0.466022;0.491247;-0.025225;-0.627260;-60.000000;-0.044462
2.426000;0.465925;0.491609;-0.025684;-0.627365;-60.000000;-0.078115
2.427000;0.465829;0.491954;-0.026125;-0.627514;-60.000000;-0.111907
2.429000;0.465734;0.492281;-0.026547;-0.627584;-60.000000;-0.052477
2.430000;0.465641;0.492590;-0.026949;-0.627701;-60.000000;-0.087710
2.431000;0.465549;0.492881;-0.027332;-0.627865;-60.000000;-0.122983
2.432000;0.465459;0.493154;-0.027695;-0.627951;-60.000000;-0.064937
2.434000;0.465370;0.493408;-0.028038;-0.628087;-60.000000;-0.101455
2.435000;0.465282;0.493643;-0.028361;-0.628146;-60.000000;-0.044584
2.436000;0.465195;0.493858;-0.028663;-0.628256;-60.000000;-0.082207
2.438000;0.465108;0.494054;-0.028945;-0.628415;-60.000000;-0.119705
2.439000;0.465022;0.494229;-0.029207;-0.628500;-60.000000;-0.063718
2.440000;0.464937;0.494384;-0.029447;-0.628636;-60.000000;-0.102131
2.441000;0.464853;0.494519;-0.029667;-0.628699;-60.000000;-0.046992
2.443000;0.464769;0.494634;-0.029865;-0.628814;-60.000000;-0.086186
2.444000;0.464686;0.494729;-0.030043;-0.628981;-60.000000;-0.125093
2.445000;0.464604;0.494803;-0.030199;-0.629075;-60.000000;-0.070357
2.447000;0.464523;0.494858;-0.030335;-0.629221;-60.000000;-0.109866
2.448000;0.464444;0.494893;-0.030450;-0.629295;-60.000000;-0.055667
2.449000;0.464365;0.494909;-0.030544;-0.629423;-60.000000;-0.095650
2.450000;0.464288;0.494906;-0.030618;-0.629603;-60.000000;-0.135199
2.452000;0.464211;0.494884;-0.030672;-0.629711;-60.000000;-0.080960
2.453000;0.464136;0.494843;-0.030706;-0.629872;-60.000000;-0.120822
2.454000;0.464063;0.494783;-0.030721;-0.629961;-60.000000;-0.066839
2.456000;0.463990;0.494705;-0.030715;-0.630104;-60.000000;-0.106901
2.457000;0.463919;0.494608;-0.030690;-0.630175;-60.000000;-0.053062
2.458000;0.463848;0.494493;-0.030645;-0.630299;-60.000000;-0.093214
2.459000;0.463779;0.494360;-0.030581;-0.630476;-60.000000;-0.132746
2.461000;0.463711;0.494208;-0.030497;-0.630580;-60.000000;-0.078305
2.462000;0.463643;0.494037;-0.030394;-0.630737;-60.000000;-0.117787
2.463000;0.463577;0.493849;-0.030273;-0.630822;-60.000000;-0.063247
2.464000;0.463511;0.493644;-0.030133;-0.630958;-60.000000;-0.102581
2.466000;0.463446;0.493421;-0.029975;-0.631022;-60.000000;-0.047846
2.467000;0.463382;0.493182;-0.029799;-0.631138;-60.000000;-0.086941
2.468000;0.463320;0.492926;-0.029606;-0.631305;-60.000000;-0.125256
2.470000;0.463258;0.492654;-0.029397;-0.631398;-60.000000;-0.069448
2.471000;0.463197;0.492368;-0.029171;-0.631541;-60.000000;-0.107417
2.472000;0.463137;0.492067;-0.028930;-0.631609;-60.000000;-0.051224
2.473000;0.463079;0.491753;-0.028674;-0.631728;-60.000000;-0.088774
2.475000;0.463022;0.491427;-0.028406;-0.631895;-60.000000;-0.125464
2.476000;0.462966;0.491091;-0.028125;-0.631985;-60.000000;-0.067959
2.477000;0.462911;0.490745;-0.027834;-0.632124;-60.000000;-0.104164
2.479000;0.462858;0.490391;-0.027533;-0.632186;-60.000000;-0.046152
2.480000;0.462807;0.490029;-0.027222;-0.632295;-60.000000;-0.081833
2.481000;0.462757;0.489661;-0.026904;-0.632450;-60.000000;-0.116615
2.482000;0.462709;0.489288;-0.026579;-0.632527;-60.000000;-0.057165
2.484000;0.462662;0.488910;-0.026248;-0.632649;-60.000000;-0.091400
2.485000;0.462616;0.488528;-0.025912;-0.632815;-60.000000;-0.124730
2.486000;0.462571;0.488143;-0.025571;-0.632900;-60.000000;-0.063829
2.488000;0.462527;0.487756;-0.025228;-0.633029;-60.000000;-0.096615
2.489000;0.462484;0.487367;-0.024883;-0.633200;-60.000000;-0.128504
2.490000;0.462440;0.486976;-0.024536;-0.633288;-60.000000;-0.066172
2.491000;0.462397;0.486585;-0.024188;-0.633418;-60.000000;-0.097541
2.493000;0.462354;0.486194;-0.023840;-0.633589;-60.000000;-0.128027
2.494000;0.462311;0.485803;-0.023492;-0.633675;-60.000000;-0.064310
2.495000;0.462268;0.485413;-0.023145;-0.633801;-60.000000;-0.094312
2.497000;0.462225;0.485024;-0.022799;-0.633965;-60.000000;-0.123454
2.498000;0.462182;0.484637;-0.022455;-0.634043;-60.000000;-0.058415
2.499000;0.462139;0.484252;-0.022113;-0.634159;-60.000000;-0.087121
2.500000;0.462096;0.483870;-0.021774;-0.634313;-60.000000;-0.114992
2.502000;0.462053;0.483491;-0.021438;-0.634378;-60.000000;-0.048710
2.503000;0.462010;0.483116;-0.021106;-0.634479;-60.000000;-0.076201
2.504000;0.461968;0.482745;-0.020777;-0.634616;-60.000000;-0.102888
2.505000;0.461926;0.482377;-0.020452;-0.634664;-60.000000;-0.035452
2.507000;0.461883;0.482014;-0.020131;-0.634746;-60.000000;-0.061820
2.508000;0.461841;0.481655;-0.019814;-0.634863;-60.000000;-0.087414
2.509000;0.461800;0.481300;-0.019500;-0.635012;-60.000000;-0.112249
2.511000;0.461758;0.480948;-0.019190;-0.635070;-60.000000;-0.043005
2.512000;0.461716;0.480598;-0.018882;-0.635160;-60.000000;-0.067608
2.513000;0.461674;0.480251;-0.018577;-0.635282;-60.000000;-0.091476
2.514000;0.461631;0.479904;-0.018273;-0.635435;-60.000000;-0.114620
2.516000;0.461588;0.479558;-0.017970;-0.635493;-60.000000;-0.043718
2.517000;0.461545;0.479212;-0.017667;-0.635582;-60.000000;-0.066691
2.518000;0.461502;0.478865;-0.017364;-0.635700;-60.000000;-0.088954
2.520000;0.461457;0.478516;-0.017059;-0.635848;-60.000000;-0.110513
2.521000;0.461412;0.478165;-0.016753;-0.635898;-60.000000;-0.038044
2.522000;0.461367;0.477812;-0.016445;-0.635978;-60.000000;-0.059463
2.523000;0.461320;0.477455;-0.016135;-0.636085;-60.000000;-0.080184
2.525000;0.461272;0.477095;-0.015823;-0.636218;-60.000000;-0.100212
2.526000;0.461223;0.476731;-0.015508;-0.636253;-60.000000;-0.026219
2.527000;0.461173;0.476363;-0.015190;-0.636315;-60.000000;-0.046123
2.529000;0.461121;0.475991;-0.014870;-0.636402;-60.000000;-0.065335
2.530000;0.461068;0.475614;-0.014547;-0.636514;-60.000000;-0.083860
2.531000;0.461012;0.475232;-0.014220;-0.636649;-60.000000;-0.101701
2.532000;0.460955;0.474844;-0.013889;-0.636683;-60.000000;-0.025530
2.534000;0.460896;0.474451;-0.013555;-0.636741;-60.000000;-0.043263
2.535000;0.460835;0.474052;-0.013217;-0.636821;-60.000000;-0.060309
2.536000;0.460772;0.473649;-0.012877;-0.636924;-60.000000;-0.076675
2.537000;0.460707;0.473244;-0.012537;-0.637047;-60.000000;-0.092368
2.539000;0.460641;0.472838;-0.012197;-0.637190;-60.000000;-0.107399
2.540000;0.460574;0.472434;-0.011860;-0.637228;-60.000000;-0.028446
2.541000;0.460505;0.472033;-0.011528;-0.637286;-60.000000;-0.043437
2.543000;0.460436;0.471638;-0.011203;-0.637363;-60.000000;-0.057795
2.544000;0.460365;0.471251;-0.010886;-0.637458;-60.000000;-0.071539
2.545000;0.460294;0.470873;-0.010580;-0.637571;-60.000000;-0.084691
2.546000;0.460221;0.470505;-0.010285;-0.637701;-60.000000;-0.097275
2.548000;0.460146;0.470148;-0.010002;-0.637847;-60.000000;-0.109313
2.549000;0.460070;0.469802;-0.009732;-0.637883;-60.000000;-0.027498
2.550000;0.459993;0.469467;-0.009475;-0.637936;-60.000000;-0.039764
2.552000;0.459913;0.469144;-0.009231;-0.638005;-60.000000;-0.051542
2.553000;0.459831;0.468832;-0.009001;-0.638089;-60.000000;-0.062856
2.554000;0.459748;0.468532;-0.008785;-0.638187;-60.000000;-0.073731
2.555000;0.459661;0.468244;-0.008583;-0.638299;-60.000000;-0.084191
2.557000;0.459573;0.467968;-0.008395;-0.638425;-60.000000;-0.094261
2.558000;0.459482;0.467704;-0.008221;-0.638564;-60.000000;-0.103966
2.559000;0.459389;0.467452;-0.008063;-0.638590;-60.000000;-0.019997
2.561000;0.459294;0.467212;-0.007918;-0.638631;-60.000000;-0.030288
2.562000;0.459196;0.466984;-0.007788;-0.638684;-60.000000;-0.040267
2.563000;0.459097;0.466768;-0.007671;-0.638751;-60.000000;-0.049958
2.564000;0.458995;0.466563;-0.007568;-0.638830;-60.000000;-0.059382
2.566000;0.458892;0.466369;-0.007477;-0.638922;-60.000000;-0.068560
2.567000;0.458787;0.466187;-0.007400;-0.639025;-60.000000;-0.077514
2.568000;0.458681;0.466017;-0.007336;-0.639140;-60.000000;-0.086262
2.569000;0.458573;0.465858;-0.007285;-0.639266;-60.000000;-0.094825
2.571000;0.458464;0.465711;-0.007247;-0.639404;-60.000000;-0.103223
2.572000;0.458355;0.465575;-0.007221;-0.639428;-60.000000;-0.018141
2.573000;0.458244;0.465452;-0.007207;-0.639465;-60.000000;-0.027509
2.575000;0.458133;0.465339;-0.007206;-0.639514;-60.000000;-0.036751
2.576000;0.458020;0.465237;-0.007217;-0.639575;-60.000000;-0.045883
2.577000;0.457907;0.465145;-0.007238;-0.639648;-60.000000;-0.054922
2.578000;0.457792;0.465061;-0.007269;-0.639733;-60.000000;-0.063881
2.580000;0.457676;0.464985;-0.007309;-0.639831;-60.000000;-0.072775
2.581000;0.457558;0.464915;-0.007357;-0.639939;-60.000000;-0.081613
2.582000;0.457438;0.464849;-0.007411;-0.640060;-60.000000;-0.090406
2.584000;0.457316;0.464786;-0.007471;-0.640192;-60.000000;-0.099162
2.585000;0.457191;0.464726;-0.007535;-0.640336;-60.000000;-0.107887
2.586000;0.457063;0.464668;-0.007604;-0.640367;-60.000000;-0.023254
2.587000;0.456933;0.464610;-0.007677;-0.640411;-60.000000;-0.033180
2.589000;0.456800;0.464553;-0.007753;-0.640469;-60.000000;-0.043074
2.590000;0.456665;0.464495;-0.007831;-0.640539;-60.000000;-0.052941
2.591000;0.456526;0.464437;-0.007911;-0.640623;-60.000000;-0.062782
2.593000;0.456385;0.464377;-0.007992;-0.640720;-60.000000;-0.072601
2.594000;0.456242;0.464316;-0.008073;-0.640830;-60.000000;-0.082398
2.595000;0.456097;0.464252;-0.008155;-0.640952;-60.000000;-0.092172
2.596000;0.455950;0.464186;-0.008236;-0.641088;-60.000000;-0.101925
2.598000;0.455801;0.464117;-0.008316;-0.641113;-60.000000;-0.018320
2.599000;0.455652;0.464045;-0.008393;-0.641152;-60.000000;-0.029267
2.600000;0.455502;0.463971;-0.008469;-0.641205;-60.000000;-0.040169
2.601000;0.455351;0.463893;-0.008542;-0.641273;-60.000000;-0.051023
2.603000;0.455201;0.463813;-0.008612;-0.641356;-60.000000;-0.061825
2.604000;0.455052;0.463730;-0.008678;-0.641453;-60.000000;-0.072571
2.605000;0.454903;0.463644;-0.008741;-0.641564;-60.000000;-0.083259
2.607000;0.454756;0.463557;-0.008800;-0.641689;-60.000000;-0.093883
2.608000;0.454611;0.463467;-0.008855;-0.641828;-60.000000;-0.104438
2.609000;0.454469;0.463374;-0.008905;-0.641857;-60.000000;-0.021586
2.610000;0.454329;0.463279;-0.008950;-0.641901;-60.000000;-0.033232
2.612000;0.454193;0.463182;-0.008989;-0.641961;-60.000000;-0.044775
2.613000;0.454060;0.463082;-0.009022;-0.642036;-60.000000;-0.056207
2.614000;0.453930;0.462978;-0.009047;-0.642126;-60.000000;-0.067521
2.616000;0.453805;0.462870;-0.009065;-0.642231;-60.000000;-0.078708
2.617000;0.453683;0.462758;-0.009075;-0.642350;-60.000000;-0.089759
2.618000;0.453565;0.462640;-0.009076;-0.642485;-60.000000;-0.100663
2.619000;0.453450;0.462516;-0.009067;-0.642509;-60.000000;-0.018076
2.621000;0.453338;0.462385;-0.009048;-0.642549;-60.000000;-0.029899
2.622000;0.453228;0.462246;-0.009018;-0.642604;-60.000000;-0.041525
2.623000;0.453122;0.462099;-0.008977;-0.642675;-60.000000;-0.052940
2.625000;0.453018;0.461943;-0.008925;-0.642760;-60.000000;-0.064134
2.626000;0.452917;0.461779;-0.008862;-0.642860;-60.000000;-0.075095
2.627000;0.452817;0.461606;-0.008789;-0.642975;-60.000000;-0.085813
2.628000;0.452720;0.461427;-0.008707;-0.643103;-60.000000;-0.096278
2.630000;0.452624;0.461240;-0.008616;-0.643245;-60.000000;-0.106482
2.631000;0.452531;0.461048;-0.008518;-0.643276;-60.000000;-0.023086
2.632000;0.452438;0.460851;-0.008412;-0.643321;-60.000000;-0.033994
2.633000;0.452348;0.460649;-0.008301;-0.643381;-60.000000;-0.044609
2.635000;0.452258;0.460443;-0.008185;-0.643454;-60.000000;-0.054928
2.636000;0.452170;0.460236;-0.008065;-0.643540;-60.000000;-0.064949
2.637000;0.452083;0.460026;-0.007944;-0.643640;-60.000000;-0.074675
2.639000;0.451997;0.459817;-0.007820;-0.643752;-60.000000;-0.084106
2.640000;0.451912;0.459609;-0.007697;-0.643876;-60.000000;-0.093248
2.641000;0.451828;0.459402;-0.007575;-0.644013;-60.000000;-0.102104
2.642000;0.451745;0.459199;-0.007454;-0.644036;-60.000000;-0.017348
2.644000;0.451663;0.459001;-0.007338;-0.644072;-60.000000;-0.026901
2.645000;0.451584;0.458811;-0.007227;-0.644120;-60.000000;-0.036179
2.646000;0.451506;0.458630;-0.007125;-0.644180;-60.000000;-0.045196
2.648000;0.451430;0.458463;-0.007033;-0.644252;-60.000000;-0.053971
2.649000;0.451356;0.458310;-0.006954;-0.644335;-60.000000;-0.062523
2.650000;0.451285;0.458173;-0.006889;-0.644430;-60.000000;-0.070874
2.651000;0.451217;0.458056;-0.006839;-0.644535;-60.000000;-0.079048
2.653000;0.451151;0.457958;-0.006806;-0.644651;-60.000000;-0.087069
2.654000;0.451090;0.457880;-0.006790;-0.644778;-60.000000;-0.094962
2.655000;0.451031;0.457823;-0.006792;-0.644915;-60.000000;-0.102751
2.657000;0.450977;0.457787;-0.006810;-0.644938;-60.000000;-0.017128
2.658000;0.450926;0.457771;-0.006846;-0.644973;-60.000000;-0.026028
2.659000;0.450879;0.457776;-0.006898;-0.645019;-60.000000;-0.034877
2.660000;0.450835;0.457800;-0.006965;-0.645077;-60.000000;-0.043699
2.662000;0.450796;0.457843;-0.007047;-0.645147;-60.000000;-0.052512
2.663000;0.450760;0.457902;-0.007142;-0.645229;-60.000000;-0.061334
2.664000;0.450728;0.457976;-0.007248;-0.645323;-60.000000;-0.070181
2.665000;0.450699;0.458064;-0.007365;-0.645428;-60.000000;-0.079065
2.667000;0.450673;0.458163;-0.007490;-0.645545;-60.000000;-0.087997
2.668000;0.450651;0.458272;-0.007622;-0.645675;-60.000000;-0.096986
2.669000;0.450631;0.458391;-0.007760;-0.645816;-60.000000;-0.106039
2.671000;0.450614;0.458516;-0.007903;-0.645845;-60.000000;-0.021828
2.672000;0.450599;0.458648;-0.008049;-0.645888;-60.000000;-0.032269
2.673000;0.450587;0.458785;-0.008198;-0.645945;-60.000000;-0.042770
2.674000;0.450576;0.458924;-0.008348;-0.646016;-60.000000;-0.053330
2.676000;0.450568;0.459065;-0.008498;-0.646102;-60.000000;-0.063949
2.677000;0.450560;0.459205;-0.008645;-0.646201;-60.000000;-0.074623
2.678000;0.450554;0.459342;-0.008788;-0.646315;-60.000000;-0.085346
2.680000;0.450548;0.459474;-0.008926;-0.646443;-60.000000;-0.096109
2.681000;0.450542;0.459598;-0.009056;-0.646586;-60.000000;-0.106902
2.682000;0.450537;0.459714;-0.009177;-0.646618;-60.000000;-0.024379
2.683000;0.450531;0.459818;-0.009287;-0.646667;-60.000000;-0.036437
2.685000;0.450524;0.459910;-0.009386;-0.646731;-60.000000;-0.048466
2.686000;0.450517;0.459989;-0.009472;-0.646812;-60.000000;-0.060449
2.687000;0.450508;0.460052;-0.009543;-0.646908;-60.000000;-0.072368
2.689000;0.450499;0.460098;-0.009599;-0.647021;-60.000000;-0.084201
2.690000;0.450489;0.460127;-0.009638;-0.647149;-60.000000;-0.095929
2.691000;0.450478;0.460136;-0.009658;-0.647292;-60.000000;-0.107527
2.692000;0.450466;0.460125;-0.009659;-0.647326;-60.000000;-0.025639
2.694000;0.450453;0.460092;-0.009639;-0.647377;-60.000000;-0.038148
2.695000;0.450439;0.460036;-0.009596;-0.647444;-60.000000;-0.050435
2.696000;0.450425;0.459956;-0.009531;-0.647528;-60.000000;-0.062471
2.697000;0.450410;0.459852;-0.009443;-0.647627;-60.000000;-0.074228
2.699000;0.450394;0.459724;-0.009330;-0.647741;-60.000000;-0.085678
2.700000;0.450378;0.459571;-0.009194;-0.647870;-60.000000;-0.096794
2.701000;0.450361;0.459394;-0.009033;-0.648013;-60.000000;-0.107547
2.703000;0.450343;0.459193;-0.008850;-0.648046;-60.000000;-0.024580
2.704000;0.450325;0.458969;-0.008645;-0.648094;-60.000000;-0.035779
2.705000;0.450306;0.458724;-0.008419;-0.648156;-60.000000;-0.046527
2.706000;0.450286;0.458460;-0.008174;-0.648231;-60.000000;-0.056805
2.708000;0.450265;0.458178;-0.007913;-0.648320;-60.000000;-0.066598
2.709000;0.450243;0.457879;-0.007636;-0.648421;-60.000000;-0.075891
2.710000;0.450220;0.457565;-0.007345;-0.648534;-60.000000;-0.084672
2.712000;0.450196;0.457237;-0.007041;-0.648658;-60.000000;-0.092932
2.713000;0.450170;0.456896;-0.006725;-0.648792;-60.000000;-0.100660
2.714000;0.450144;0.456541;-0.006397;-0.648812;-60.000000;-0.014514
2.715000;0.450116;0.456173;-0.006057;-0.648842;-60.000000;-0.022397
2.717000;0.450088;0.455793;-0.005705;-0.648881;-60.000000;-0.029704
2.718000;0.450060;0.455400;-0.005340;-0.648930;-60.000000;-0.036429
2.719000;0.450033;0.454996;-0.004963;-0.648987;-60.000000;-0.042560
2.721000;0.450006;0.454579;-0.004573;-0.649051;-60.000000;-0.048090
2.722000;0.449981;0.454152;-0.004170;-0.649121;-60.000000;-0.053009
2.723000;0.449958;0.453713;-0.003755;-0.649198;-60.000000;-0.057309
2.724000;0.449936;0.453263;-0.003327;-0.649279;-60.000000;-0.060981
2.726000;0.449916;0.452802;-0.002886;-0.649364;-60.000000;-0.064015
2.727000;0.449898;0.452331;-0.002433;-0.649453;-60.000000;-0.066406
2.728000;0.449881;0.451850;-0.001969;-0.649544;-60.000000;-0.068145
2.730000;0.449866;0.451360;-0.001494;-0.649636;-60.000000;-0.069229
2.731000;0.449851;0.450861;-0.001010;-0.649729;-60.000000;-0.069652
2.732000;0.449837;0.450354;-0.000517;-0.649822;-60.000000;-0.069412
2.733000;0.449823;0.449839;-0.000016;-0.649913;-60.000000;-0.068507
2.735000;0.449809;0.449317;0.000493;-0.650002;-60.000000;-0.066937
2.736000;0.449795;0.448789;0.001007;-0.650088;-60.000000;-0.064702
2.737000;0.449781;0.448255;0.001525;-0.650171;-60.000000;-0.061806
