# time [s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5
2.169000;0.013692;0.015935;0.006957;0.131239;-30.000000;0.090250
2.171000;0.013696;0.015928;0.006950;0.131370;-30.000000;0.098314
2.172000;0.013700;0.015922;0.006944;0.131512;-30.000000;0.106262
2.173000;0.013704;0.015917;0.006939;0.131539;-30.000000;0.020764
2.175000;0.013708;0.015912;0.006934;0.131579;-30.000000;0.029732
2.176000;0.013712;0.015910;0.006929;0.131630;-30.000000;0.038574
2.177000;0.013716;0.015908;0.006925;0.131693;-30.000000;0.047293
2.178000;0.013720;0.015907;0.006923;0.131768;-30.000000;0.055894
2.180000;0.013725;0.015908;0.006922;0.131854;-30.000000;0.064378
2.181000;0.013729;0.015909;0.006923;0.131951;-30.000000;0.072750
2.182000;0.013734;0.015912;0.006924;0.132059;-30.000000;0.081012
2.184000;0.013739;0.015916;0.006926;0.132178;-30.000000;0.089167
2.185000;0.013743;0.015921;0.006930;0.132307;-30.000000;0.097218
2.186000;0.013748;0.015926;0.006934;0.132447;-30.000000;0.105167
2.187000;0.013752;0.015932;0.006940;0.132474;-30.000000;0.019685
2.189000;0.013756;0.015939;0.006944;0.132512;-30.000000;0.028681
2.190000;0.013760;0.015946;0.006949;0.132562;-30.000000;0.037564
2.191000;0.013764;0.015955;0.006956;0.132624;-30.000000;0.046338
2.193000;0.013767;0.015964;0.006963;0.132697;-30.000000;0.055004
2.194000;0.013770;0.015973;0.006971;0.132782;-30.000000;0.063565
2.195000;0.013773;0.015983;0.006980;0.132878;-30.000000;0.072025
2.196000;0.013776;0.015993;0.006990;0.132985;-30.000000;0.080384
2.198000;0.013778;0.016004;0.007000;0.133103;-30.000000;0.088647
2.199000;0.013780;0.016015;0.007012;0.133232;-30.000000;0.096814
2.200000;0.013781;0.016027;0.007024;0.133372;-30.000000;0.104888
2.201000;0.013783;0.016038;0.007036;0.133398;-30.000000;0.019537
2.203000;0.013785;0.016051;0.007047;0.133437;-30.000000;0.028673
2.204000;0.013786;0.016063;0.007059;0.133487;-30.000000;0.037702
2.205000;0.013787;0.016076;0.007071;0.133549;-30.000000;0.046628
2.207000;0.013788;0.016089;0.007084;0.133623;-30.000000;0.055451
2.208000;0.013789;0.016103;0.007097;0.133709;-30.000000;0.064174
2.209000;0.013790;0.016116;0.007110;0.133806;-30.000000;0.072799
2.210000;0.013791;0.016129;0.007124;0.133914;-30.000000;0.081327
2.212000;0.013792;0.016143;0.007138;0.134034;-30.000000;0.089760
2.213000;0.013792;0.016157;0.007153;0.134164;-30.000000;0.098100
2.214000;0.013793;0.016171;0.007167;0.134306;-30.000000;0.106348
2.216000;0.013794;0.016184;0.007182;0.134335;-30.000000;0.021173
2.217000;0.013795;0.016198;0.007195;0.134375;-30.000000;0.030484
2.218000;0.013796;0.016212;0.007208;0.134428;-30.000000;0.039689
2.219000;0.013796;0.016226;0.007222;0.134493;-30.000000;0.048789
2.221000;0.013797;0.016241;0.007236;0.134570;-30.000000;0.057786
2.222000;0.013798;0.016256;0.007251;0.134659;-30.000000;0.066683
2.223000;0.013799;0.016271;0.007266;0.134760;-30.000000;0.075483
2.225000;0.013801;0.016287;0.007282;0.134872;-30.000000;0.084186
2.226000;0.013802;0.016304;0.007299;0.134996;-30.000000;0.092796
2.227000;0.013803;0.016321;0.007317;0.135131;-30.000000;0.101314
2.228000;0.013804;0.016339;0.007335;0.135153;-30.000000;0.016410
2.230000;0.013805;0.016357;0.007352;0.135187;-30.000000;0.025994
2.231000;0.013806;0.016377;0.007370;0.135235;-30.000000;0.035474
2.232000;0.013806;0.016397;0.007390;0.135294;-30.000000;0.044854
2.234000;0.013807;0.016418;0.007410;0.135367;-30.000000;0.054136
2.235000;0.013807;0.016440;0.007432;0.135451;-30.000000;0.063324
2.236000;0.013807;0.016463;0.007455;0.135548;-30.000000;0.072419
2.237000;0.013807;0.016486;0.007478;0.135656;-30.000000;0.081424
2.239000;0.013806;0.016510;0.007503;0.135777;-30.000000;0.090343
2.240000;0.013805;0.016535;0.007529;0.135909;-30.000000;0.099177
2.241000;0.013804;0.016560;0.007555;0.136053;-30.000000;0.107928
2.242000;0.013802;0.016585;0.007582;0.136084;-30.000000;0.023265
2.244000;0.013800;0.016610;0.007607;0.136128;-30.000000;0.033098
2.245000;0.013798;0.016634;0.007633;0.136185;-30.000000;0.042834
2.246000;0.013795;0.016658;0.007658;0.136255;-30.000000;0.052473
2.248000;0.013791;0.016681;0.007683;0.136338;-30.000000;0.062017
2.249000;0.013787;0.016702;0.007707;0.136433;-30.000000;0.071465
2.250000;0.013783;0.016723;0.007730;0.136541;-30.000000;0.080819
2.251000;0.013779;0.016742;0.007752;0.136661;-30.000000;0.090078
2.253000;0.013774;0.016759;0.007773;0.136793;-30.000000;0.099242
2.254000;0.013769;0.016774;0.007792;0.136938;-30.000000;0.108308
2.255000;0.013764;0.016786;0.007810;0.136969;-30.000000;0.023944
2.257000;0.013759;0.016796;0.007823;0.137015;-30.000000;0.034055
2.258000;0.013754;0.016803;0.007834;0.137074;-30.000000;0.044046
2.259000;0.013749;0.016808;0.007843;0.137146;-30.000000;0.053916
2.260000;0.013743;0.016810;0.007849;0.137230;-30.000000;0.063662
2.262000;0.013739;0.016810;0.007853;0.137328;-30.000000;0.073284
2.263000;0.013734;0.016806;0.007855;0.137438;-30.000000;0.082780
2.264000;0.013730;0.016800;0.007854;0.137561;-30.000000;0.092147
2.265000;0.013726;0.016792;0.007850;0.137697;-30.000000;0.101386
2.267000;0.013722;0.016780;0.007844;0.137719;-30.000000;0.017159
2.268000;0.013719;0.016766;0.007833;0.137756;-30.000000;0.027375
2.269000;0.013716;0.016750;0.007820;0.137806;-30.000000;0.037437
2.271000;0.013714;0.016731;0.007805;0.137869;-30.000000;0.047344
2.272000;0.013712;0.016709;0.007787;0.137945;-30.000000;0.057095
2.273000;0.013711;0.016685;0.007767;0.138034;-30.000000;0.066689
2.274000;0.013710;0.016660;0.007745;0.138136;-30.000000;0.076126
2.276000;0.013710;0.016632;0.007720;0.138249;-30.000000;0.085405
2.277000;0.013710;0.016601;0.007694;0.138375;-30.000000;0.094525
2.278000;0.013711;0.016570;0.007666;0.138513;-30.000000;0.103485
2.280000;0.013712;0.016536;0.007636;0.138539;-30.000000;0.018953
2.281000;0.013714;0.016501;0.007602;0.138577;-30.000000;0.028837
2.282000;0.013716;0.016464;0.007567;0.138628;-30.000000;0.038542
2.283000;0.013719;0.016427;0.007531;0.138693;-30.000000;0.048069
2.285000;0.013722;0.016388;0.007494;0.138769;-30.000000;0.057420
2.286000;0.013726;0.016348;0.007456;0.138858;-30.000000;0.066595
2.287000;0.013730;0.016308;0.007417;0.138959;-30.000000;0.075597
2.289000;0.013734;0.016267;0.007378;0.139071;-30.000000;0.084425
2.290000;0.013739;0.016226;0.007338;0.139195;-30.000000;0.093084
2.291000;0.013744;0.016184;0.007298;0.139331;-30.000000;0.101574
2.292000;0.013749;0.016143;0.007259;0.139353;-30.000000;0.016565
2.294000;0.013755;0.016102;0.007217;0.139388;-30.000000;0.025967
2.295000;0.013760;0.016061;0.007176;0.139434;-30.000000;0.035190
2.296000;0.013766;0.016021;0.007136;0.139493;-30.000000;0.044235
2.298000;0.013772;0.015981;0.007096;0.139564;-30.000000;0.053106
2.299000;0.013777;0.015942;0.007057;0.139647;-30.000000;0.061807
2.300000;0.013783;0.015904;0.007019;0.139740;-30.000000;0.070342
2.301000;0.013789;0.015867;0.006982;0.139845;-30.000000;0.078713
2.303000;0.013795;0.015831;0.006947;0.139961;-30.000000;0.086926
2.304000;0.013801;0.015796;0.006912;0.140088;-30.000000;0.094983
2.305000;0.013807;0.015763;0.006880;0.140225;-30.000000;0.102890
2.306000;0.013813;0.015731;0.006849;0.140248;-30.000000;0.017316
2.308000;0.013819;0.015701;0.006817;0.140283;-30.000000;0.026175
2.309000;0.013825;0.015673;0.006788;0.140330;-30.000000;0.034876
2.310000;0.013830;0.015646;0.006760;0.140388;-30.000000;0.043424
2.312000;0.013836;0.015622;0.006734;0.140457;-30.000000;0.051825
2.313000;0.013842;0.015599;0.006711;0.140537;-30.000000;0.060082
2.314000;0.013848;0.015579;0.006690;0.140628;-30.000000;0.068200
2.315000;0.013854;0.015561;0.006671;0.140729;-30.000000;0.076186
2.317000;0.013859;0.015546;0.006655;0.140841;-30.000000;0.084043
2.318000;0.013865;0.015533;0.006641;0.140964;-30.000000;0.091777
2.319000;0.013871;0.015522;0.006629;0.141096;-30.000000;0.099392
2.321000;0.013877;0.015514;0.006620;0.141239;-30.000000;0.106893
2.322000;0.013883;0.015509;0.006614;0.141267;-30.000000;0.020953
2.323000;0.013890;0.015506;0.006608;0.141306;-30.000000;0.029484
2.324000;0.013896;0.015506;0.006604;0.141357;-30.000000;0.037897
2.326000;0.013903;0.015509;0.006603;0.141418;-30.000000;0.046196
2.327000;0.013910;0.015514;0.006605;0.141491;-30.000000;0.054387
2.328000;0.013917;0.015521;0.006609;0.141574;-30.000000;0.062474
2.330000;0.013924;0.015531;0.006615;0.141668;-30.000000;0.070461
2.331000;0.013931;0.015544;0.006624;0.141772;-30.000000;0.078354
2.332000;0.013939;0.015558;0.006635;0.141887;-30.000000;0.086155
2.333000;0.013946;0.015575;0.006648;0.142012;-30.000000;0.093870
2.335000;0.013954;0.015594;0.006663;0.142148;-30.000000;0.101502
2.336000;0.013961;0.015614;0.006679;0.142169;-30.000000;0.015722
2.337000;0.013969;0.015636;0.006696;0.142201;-30.000000;0.024440
2.338000;0.013976;0.015659;0.006713;0.142245;-30.000000;0.033065
2.340000;0.013983;0.015684;0.006733;0.142301;-30.000000;0.041601
2.341000;0.013990;0.015709;0.006753;0.142368;-30.000000;0.050050
2.342000;0.013997;0.015736;0.006775;0.142445;-30.000000;0.058416
2.344000;0.014003;0.015763;0.006797;0.142534;-30.000000;0.066700
2.345000;0.014010;0.015790;0.006821;0.142634;-30.000000;0.074905
2.346000;0.014015;0.015818;0.006845;0.142745;-30.000000;0.083032
2.347000;0.014021;0.015845;0.006869;0.142866;-30.000000;0.091084
2.349000;0.014026;0.015873;0.006894;0.142998;-30.000000;0.099062
2.350000;0.014030;0.015901;0.006919;0.143141;-30.000000;0.106967
2.351000;0.014035;0.015928;0.006945;0.143170;-30.000000;0.021467
2.353000;0.014038;0.015955;0.006968;0.143210;-30.000000;0.030472
2.354000;0.014042;0.015982;0.006992;0.143263;-30.000000;0.039388
2.355000;0.014044;0.016008;0.007015;0.143327;-30.000000;0.048217
2.356000;0.014046;0.016033;0.007039;0.143403;-30.000000;0.056958
2.358000;0.014048;0.016057;0.007062;0.143491;-30.000000;0.065615
2.359000;0.014049;0.016080;0.007085;0.143590;-30.000000;0.074186
2.360000;0.014050;0.016103;0.007107;0.143700;-30.000000;0.082673
2.362000;0.014050;0.016125;0.007129;0.143821;-30.000000;0.091076
2.363000;0.014049;0.016146;0.007151;0.143954;-30.000000;0.099396
2.364000;0.014049;0.016165;0.007172;0.144097;-30.000000;0.107634
2.365000;0.014048;0.016184;0.007193;0.144127;-30.000000;0.022456
2.367000;0.014046;0.016202;0.007211;0.144170;-30.000000;0.031771
2.368000;0.014044;0.016218;0.007228;0.144224;-30.000000;0.040985
2.369000;0.014042;0.016233;0.007245;0.144291;-30.000000;0.050098
2.370000;0.014039;0.016247;0.007261;0.144370;-30.000000;0.059111
2.372000;0.014037;0.016260;0.007276;0.144460;-30.000000;0.068024
2.373000;0.014033;0.016271;0.007290;0.144563;-30.000000;0.076836
2.374000;0.014030;0.016281;0.007303;0.144677;-30.000000;0.085549
2.376000;0.014027;0.016289;0.007315;0.144803;-30.000000;0.094161
2.377000;0.014023;0.016296;0.007326;0.144939;-30.000000;0.102673
2.378000;0.014019;0.016301;0.007336;0.144963;-30.000000;0.017752
2.379000;0.014014;0.016305;0.007342;0.145000;-30.000000;0.027305
2.381000;0.014010;0.016307;0.007348;0.145048;-30.000000;0.036737
2.382000;0.014005;0.016308;0.007352;0.145110;-30.000000;0.046050
2.383000;0.014000;0.016307;0.007355;0.145184;-30.000000;0.055243
2.385000;0.013995;0.016305;0.007358;0.145269;-30.000000;0.064317
2.386000;0.013990;0.016302;0.007360;0.145367;-30.000000;0.073273
2.387000;0.013984;0.016297;0.007361;0.145476;-30.000000;0.082110
2.388000;0.013978;0.016292;0.007361;0.145598;-30.000000;0.090829
2.390000;0.013972;0.016285;0.007361;0.145730;-30.000000;0.099432
2.391000;0.013965;0.016278;0.007360;0.145874;-30.000000;0.107920
2.392000;0.013958;0.016270;0.007359;0.145905;-30.000000;0.022960
2.394000;0.013951;0.016261;0.007356;0.145948;-30.000000;0.032462
2.395000;0.013943;0.016252;0.007353;0.146004;-30.000000;0.041833
2.396000;0.013935;0.016243;0.007350;0.146072;-30.000000;0.051076
2.397000;0.013927;0.016233;0.007348;0.146152;-30.000000;0.060192
2.399000;0.013918;0.016223;0.007345;0.146244;-30.000000;0.069183
2.400000;0.013909;0.016214;0.007344;0.146348;-30.000000;0.078052
2.401000;0.013900;0.016204;0.007342;0.146464;-30.000000;0.086801
2.402000;0.013890;0.016195;0.007342;0.146591;-30.000000;0.095433
2.404000;0.013881;0.016187;0.007342;0.146730;-30.000000;0.103950
2.405000;0.013871;0.016179;0.007343;0.146755;-30.000000;0.019022
2.406000;0.013861;0.016172;0.007343;0.146793;-30.000000;0.028560
2.408000;0.013851;0.016166;0.007344;0.146844;-30.000000;0.037971
2.409000;0.013840;0.016160;0.007346;0.146907;-30.000000;0.047260
2.410000;0.013830;0.016155;0.007349;0.146982;-30.000000;0.056428
2.411000;0.013820;0.016151;0.007353;0.147070;-30.000000;0.065479
2.413000;0.013810;0.016147;0.007357;0.147169;-30.000000;0.074416
2.414000;0.013800;0.016145;0.007363;0.147280;-30.000000;0.083241
2.415000;0.013790;0.016143;0.007369;0.147402;-30.000000;0.091956
2.417000;0.013780;0.016142;0.007376;0.147537;-30.000000;0.100565
2.418000;0.013771;0.016142;0.007384;0.147557;-30.000000;0.015737
2.419000;0.013761;0.016142;0.007390;0.147591;-30.000000;0.025381
2.420000;0.013752;0.016142;0.007397;0.147638;-30.000000;0.034905
2.422000;0.013743;0.016144;0.007405;0.147697;-30.000000;0.044313
2.423000;0.013735;0.016145;0.007413;0.147768;-30.000000;0.053606
2.424000;0.013726;0.016147;0.007421;0.147852;-30.000000;0.062786
2.426000;0.013718;0.016149;0.007430;0.147948;-30.000000;0.071855
2.427000;0.013710;0.016151;0.007438;0.148056;-30.000000;0.080814
2.428000;0.013702;0.016153;0.007446;0.148175;-30.000000;0.089665
2.429000;0.013695;0.016155;0.007455;0.148306;-30.000000;0.098410
2.431000;0.013687;0.016156;0.007463;0.148449;-30.000000;0.107048
2.432000;0.013680;0.016157;0.007470;0.148479;-30.000000;0.022247
2.433000;0.013673;0.016157;0.007475;0.148521;-30.000000;0.031917
2.434000;0.013667;0.016156;0.007479;0.148577;-30.000000;0.041463
2.436000;0.013661;0.016153;0.007481;0.148645;-30.000000;0.050885
2.437000;0.013654;0.016150;0.007483;0.148725;-30.000000;0.060184
2.438000;0.013648;0.016145;0.007483;0.148817;-30.000000;0.069359
2.440000;0.013643;0.016138;0.007482;0.148922;-30.000000;0.078410
2.441000;0.013637;0.016129;0.007479;0.149038;-30.000000;0.087337
2.442000;0.013632;0.016118;0.007474;0.149166;-30.000000;0.096138
2.443000;0.013627;0.016105;0.007467;0.149306;-30.000000;0.104813
2.445000;0.013621;0.016090;0.007458;0.149333;-30.000000;0.020026
2.446000;0.013616;0.016072;0.007445;0.149372;-30.000000;0.029685
2.447000;0.013611;0.016051;0.007429;0.149425;-30.000000;0.039195
2.449000;0.013607;0.016027;0.007411;0.149489;-30.000000;0.048554
2.450000;0.013602;0.016002;0.007391;0.149567;-30.000000;0.057761
2.451000;0.013598;0.015973;0.007368;0.149656;-30.000000;0.066815
2.452000;0.013593;0.015942;0.007343;0.149757;-30.000000;0.075715
2.454000;0.013589;0.015909;0.007316;0.149869;-30.000000;0.084461
2.455000;0.013586;0.015873;0.007287;0.149993;-30.000000;0.093050
2.456000;0.013582;0.015835;0.007255;0.150129;-30.000000;0.101482
2.458000;0.013579;0.015794;0.007221;0.150150;-30.000000;0.016424
2.459000;0.013576;0.015752;0.007183;0.150185;-30.000000;0.025783
2.460000;0.013574;0.015708;0.007144;0.150231;-30.000000;0.034964
2.461000;0.013573;0.015662;0.007103;0.150290;-30.000000;0.043969
2.463000;0.013572;0.015616;0.007061;0.150360;-30.000000;0.052797
2.464000;0.013572;0.015569;0.007018;0.150442;-30.000000;0.061451
2.465000;0.013573;0.015521;0.006974;0.150536;-30.000000;0.069930
2.467000;0.013574;0.015472;0.006929;0.150640;-30.000000;0.078236
2.468000;0.013577;0.015424;0.006884;0.150755;-30.000000;0.086371
2.469000;0.013580;0.015375;0.006838;0.150881;-30.000000;0.094337
2.470000;0.013584;0.015327;0.006792;0.151017;-30.000000;0.102136
2.472000;0.013589;0.015279;0.006747;0.151039;-30.000000;0.016436
2.473000;0.013595;0.015233;0.006699;0.151073;-30.000000;0.025150
2.474000;0.013602;0.015187;0.006652;0.151117;-30.000000;0.033684
2.475000;0.013611;0.015142;0.006606;0.151173;-30.000000;0.042043
2.477000;0.013620;0.015098;0.006560;0.151240;-30.000000;0.050229
2.478000;0.013630;0.015056;0.006515;0.151318;-30.000000;0.058246
2.479000;0.013642;0.015016;0.006472;0.151406;-30.000000;0.066098
2.481000;0.013655;0.014978;0.006429;0.151505;-30.000000;0.073789
2.482000;0.013669;0.014942;0.006388;0.151613;-30.000000;0.081323
2.483000;0.013684;0.014908;0.006349;0.151731;-30.000000;0.088704
2.484000;0.013701;0.014877;0.006311;0.151859;-30.000000;0.095936
2.486000;0.013718;0.014848;0.006275;0.151997;-30.000000;0.103024
2.487000;0.013737;0.014822;0.006242;0.152019;-30.000000;0.016639
2.488000;0.013757;0.014799;0.006208;0.152052;-30.000000;0.024695
2.490000;0.013778;0.014780;0.006177;0.152095;-30.000000;0.032602
2.491000;0.013801;0.014764;0.006149;0.152149;-30.000000;0.040365
2.492000;0.013824;0.014751;0.006123;0.152213;-30.000000;0.047991
2.493000;0.013849;0.014741;0.006100;0.152287;-30.000000;0.055484
2.495000;0.013874;0.014735;0.006079;0.152371;-30.000000;0.062850
2.496000;0.013901;0.014732;0.006062;0.152464;-30.000000;0.070095
2.497000;0.013928;0.014733;0.006047;0.152567;-30.000000;0.077222
2.498000;0.013957;0.014737;0.006034;0.152680;-30.000000;0.084238
2.500000;0.013986;0.014744;0.006025;0.152801;-30.000000;0.091149
2.501000;0.014016;0.014755;0.006019;0.152932;-30.000000;0.097958
2.502000;0.014047;0.014770;0.006015;0.153071;-30.000000;0.104672
2.504000;0.014079;0.014788;0.006014;0.153095;-30.000000;0.017962
2.505000;0.014111;0.014809;0.006014;0.153130;-30.000000;0.025742
2.506000;0.014144;0.014833;0.006017;0.153174;-30.000000;0.033421
2.507000;0.014178;0.014860;0.006023;0.153229;-30.000000;0.041006
2.509000;0.014211;0.014891;0.006031;0.153293;-30.000000;0.048501
2.510000;0.014245;0.014924;0.006043;0.153368;-30.000000;0.055912
2.511000;0.014279;0.014960;0.006057;0.153452;-30.000000;0.063243
2.513000;0.014313;0.015000;0.006075;0.153546;-30.000000;0.070499
2.514000;0.014346;0.015042;0.006095;0.153650;-30.000000;0.077685
2.515000;0.014379;0.015086;0.006118;0.153763;-30.000000;0.084807
2.516000;0.014411;0.015133;0.006144;0.153885;-30.000000;0.091867
2.518000;0.014443;0.015182;0.006172;0.154017;-30.000000;0.098872
2.519000;0.014473;0.015233;0.006203;0.154158;-30.000000;0.105824
2.520000;0.014503;0.015285;0.006236;0.154184;-30.000000;0.019394
2.522000;0.014531;0.015339;0.006270;0.154221;-30.000000;0.027496
2.523000;0.014557;0.015394;0.006306;0.154268;-30.000000;0.035537
2.524000;0.014582;0.015451;0.006344;0.154326;-30.000000;0.043522
2.525000;0.014604;0.015508;0.006385;0.154395;-30.000000;0.051455
2.527000;0.014625;0.015565;0.006427;0.154474;-30.000000;0.059339
2.528000;0.014643;0.015623;0.006471;0.154564;-30.000000;0.067175
2.529000;0.014659;0.015680;0.006517;0.154664;-30.000000;0.074969
2.531000;0.014673;0.015738;0.006564;0.154774;-30.000000;0.082720
2.532000;0.014685;0.015794;0.006612;0.154894;-30.000000;0.090433
2.533000;0.014694;0.015850;0.006660;0.155025;-30.000000;0.098108
2.534000;0.014700;0.015905;0.006710;0.155166;-30.000000;0.105746
2.536000;0.014705;0.015959;0.006760;0.155193;-30.000000;0.020016
2.537000;0.014707;0.016011;0.006808;0.155231;-30.000000;0.028827
2.538000;0.014706;0.016061;0.006856;0.155281;-30.000000;0.037584
2.539000;0.014704;0.016110;0.006904;0.155343;-30.000000;0.046289
2.541000;0.014699;0.016156;0.006952;0.155416;-30.000000;0.054941
2.542000;0.014693;0.016201;0.006999;0.155501;-30.000000;0.063540
2.543000;0.014684;0.016242;0.007045;0.155597;-30.000000;0.072086
2.545000;0.014674;0.016282;0.007090;0.155705;-30.000000;0.080577
2.546000;0.014661;0.016318;0.007133;0.155823;-30.000000;0.089014
2.547000;0.014647;0.016351;0.007175;0.155953;-30.000000;0.097394
2.548000;0.014632;0.016381;0.007215;0.156094;-30.000000;0.105715
2.550000;0.014614;0.016408;0.007254;0.156122;-30.000000;0.020645
2.551000;0.014595;0.016432;0.007289;0.156162;-30.000000;0.030088
2.552000;0.014574;0.016453;0.007321;0.156214;-30.000000;0.039448
2.554000;0.014552;0.016470;0.007352;0.156279;-30.000000;0.048725
2.555000;0.014529;0.016483;0.007381;0.156357;-30.000000;0.057916
2.556000;0.014504;0.016493;0.007407;0.156446;-30.000000;0.067019
2.557000;0.014477;0.016500;0.007431;0.156547;-30.000000;0.076034
2.559000;0.014449;0.016503;0.007453;0.156661;-30.000000;0.084957
2.560000;0.014420;0.016503;0.007473;0.156786;-30.000000;0.093788
2.561000;0.014389;0.016500;0.007491;0.156922;-30.000000;0.102526
2.563000;0.014357;0.016493;0.007507;0.156946;-30.000000;0.017834
2.564000;0.014324;0.016484;0.007519;0.156983;-30.000000;0.027621
2.565000;0.014290;0.016471;0.007529;0.157033;-30.000000;0.037291
2.566000;0.014255;0.016456;0.007537;0.157095;-30.000000;0.046843
2.568000;0.014218;0.016438;0.007544;0.157170;-30.000000;0.056277
2.569000;0.014181;0.016417;0.007549;0.157258;-30.000000;0.065592
2.570000;0.014143;0.016395;0.007553;0.157357;-30.000000;0.074788
2.571000;0.014104;0.016370;0.007556;0.157469;-30.000000;0.083865
2.573000;0.014065;0.016344;0.007557;0.157593;-30.000000;0.092823
2.574000;0.014025;0.016316;0.007558;0.157729;-30.000000;0.101663
2.575000;0.013985;0.016288;0.007558;0.157751;-30.000000;0.017052
2.577000;0.013944;0.016257;0.007556;0.157787;-30.000000;0.026899
2.578000;0.013902;0.016226;0.007553;0.157836;-30.000000;0.036611
2.579000;0.013861;0.016194;0.007549;0.157898;-30.000000;0.046189
2.580000;0.013819;0.016162;0.007546;0.157972;-30.000000;0.055634
2.582000;0.013778;0.016129;0.007542;0.158058;-30.000000;0.064947
2.583000;0.013737;0.016096;0.007537;0.158157;-30.000000;0.074131
2.584000;0.013696;0.016062;0.007533;0.158268;-30.000000;0.083187
2.586000;0.013655;0.016028;0.007528;0.158391;-30.000000;0.092116
2.587000;0.013614;0.015995;0.007524;0.158525;-30.000000;0.100919
2.588000;0.013574;0.015961;0.007519;0.158547;-30.000000;0.016266
2.589000;0.013535;0.015927;0.007512;0.158582;-30.000000;0.026065
2.591000;0.013496;0.015894;0.007506;0.158630;-30.000000;0.035725
2.592000;0.013458;0.015861;0.007499;0.158690;-30.000000;0.045248
2.593000;0.013421;0.015829;0.007493;0.158763;-30.000000;0.054635
2.595000;0.013386;0.015798;0.007487;0.158848;-30.000000;0.063889
2.596000;0.013351;0.015767;0.007480;0.158945;-30.000000;0.073011
2.597000;0.013317;0.015736;0.007475;0.159055;-30.000000;0.082003
2.598000;0.013285;0.015707;0.007469;0.159176;-30.000000;0.090868
2.600000;0.013253;0.015679;0.007463;0.159309;-30.000000;0.099608
2.601000;0.013224;0.015651;0.007458;0.159453;-30.000000;0.108225
2.602000;0.013196;0.015626;0.007454;0.159484;-30.000000;0.023387
2.603000;0.013169;0.015601;0.007448;0.159528;-30.000000;0.033005
2.605000;0.013144;0.015577;0.007442;0.159585;-30.000000;0.042487
2.606000;0.013120;0.015555;0.007436;0.159654;-30.000000;0.051836
2.607000;0.013098;0.015533;0.007431;0.159735;-30.000000;0.061052
2.609000;0.013077;0.015513;0.007426;0.159829;-30.000000;0.070140
2.610000;0.013058;0.015494;0.007421;0.159934;-30.000000;0.079099
2.611000;0.013041;0.015476;0.007417;0.160051;-30.000000;0.087934
2.612000;0.013025;0.015458;0.007412;0.160180;-30.000000;0.096644
2.614000;0.013010;0.015442;0.007408;0.160321;-30.000000;0.105233
2.615000;0.012997;0.015426;0.007403;0.160348;-30.000000;0.020368
2.616000;0.012985;0.015410;0.007397;0.160388;-30.000000;0.029959
2.618000;0.012974;0.015395;0.007390;0.160440;-30.000000;0.039412
2.619000;0.012964;0.015381;0.007383;0.160505;-30.000000;0.048731
2.620000;0.012956;0.015366;0.007376;0.160582;-30.000000;0.057916
2.621000;0.012948;0.015352;0.007368;0.160672;-30.000000;0.066968
2.623000;0.012942;0.015338;0.007361;0.160773;-30.000000;0.075890
2.624000;0.012937;0.015324;0.007352;0.160886;-30.000000;0.084681
